path,file_name,folder_name,class_idx,class_name,binary_label,prediction,score
/Users/rashid/data/DS/AD/processed_corridor/test/box/006269_512_512.jpg,006269_512_512.jpg,box,1,anomaly,1,0,0.0613483190536499
/Users/rashid/data/DS/AD/processed_corridor/test/box/006270_512_512.jpg,006270_512_512.jpg,box,1,anomaly,1,0,0.06120443344116211
/Users/rashid/data/DS/AD/processed_corridor/test/box/006271_512_512.jpg,006271_512_512.jpg,box,1,anomaly,1,0,0.061104562133550644
/Users/rashid/data/DS/AD/processed_corridor/test/box/006272_512_512.jpg,006272_512_512.jpg,box,1,anomaly,1,0,0.06092589721083641
/Users/rashid/data/DS/AD/processed_corridor/test/box/006273_512_512.jpg,006273_512_512.jpg,box,1,anomaly,1,0,0.06074347347021103
/Users/rashid/data/DS/AD/processed_corridor/test/box/006274_512_512.jpg,006274_512_512.jpg,box,1,anomaly,1,0,0.060718875378370285
/Users/rashid/data/DS/AD/processed_corridor/test/box/006275_512_512.jpg,006275_512_512.jpg,box,1,anomaly,1,0,0.06038399785757065
/Users/rashid/data/DS/AD/processed_corridor/test/box/006276_512_512.jpg,006276_512_512.jpg,box,1,anomaly,1,0,0.05980174243450165
/Users/rashid/data/DS/AD/processed_corridor/test/box/006277_512_512.jpg,006277_512_512.jpg,box,1,anomaly,1,0,0.059397440403699875
/Users/rashid/data/DS/AD/processed_corridor/test/box/006278_512_512.jpg,006278_512_512.jpg,box,1,anomaly,1,0,0.05890442058444023
/Users/rashid/data/DS/AD/processed_corridor/test/box/006279_512_512.jpg,006279_512_512.jpg,box,1,anomaly,1,0,0.05828225612640381
/Users/rashid/data/DS/AD/processed_corridor/test/box/006280_512_512.jpg,006280_512_512.jpg,box,1,anomaly,1,0,0.057846955955028534
/Users/rashid/data/DS/AD/processed_corridor/test/box/006281_512_512.jpg,006281_512_512.jpg,box,1,anomaly,1,0,0.057383738458156586
/Users/rashid/data/DS/AD/processed_corridor/test/box/006282_512_512.jpg,006282_512_512.jpg,box,1,anomaly,1,0,0.05746252462267876
/Users/rashid/data/DS/AD/processed_corridor/test/box/006283_512_512.jpg,006283_512_512.jpg,box,1,anomaly,1,0,0.05760107934474945
/Users/rashid/data/DS/AD/processed_corridor/test/box/006284_512_512.jpg,006284_512_512.jpg,box,1,anomaly,1,0,0.05751774460077286
/Users/rashid/data/DS/AD/processed_corridor/test/box/006285_512_512.jpg,006285_512_512.jpg,box,1,anomaly,1,0,0.05802234634757042
/Users/rashid/data/DS/AD/processed_corridor/test/box/006286_512_512.jpg,006286_512_512.jpg,box,1,anomaly,1,0,0.058272331953048706
/Users/rashid/data/DS/AD/processed_corridor/test/box/006287_512_512.jpg,006287_512_512.jpg,box,1,anomaly,1,0,0.05830088257789612
/Users/rashid/data/DS/AD/processed_corridor/test/box/006288_512_512.jpg,006288_512_512.jpg,box,1,anomaly,1,0,0.05798868089914322
/Users/rashid/data/DS/AD/processed_corridor/test/box/006289_512_512.jpg,006289_512_512.jpg,box,1,anomaly,1,0,0.05833408981561661
/Users/rashid/data/DS/AD/processed_corridor/test/box/006290_512_512.jpg,006290_512_512.jpg,box,1,anomaly,1,0,0.05817398428916931
/Users/rashid/data/DS/AD/processed_corridor/test/box/006291_512_512.jpg,006291_512_512.jpg,box,1,anomaly,1,0,0.05837272107601166
/Users/rashid/data/DS/AD/processed_corridor/test/box/006292_512_512.jpg,006292_512_512.jpg,box,1,anomaly,1,0,0.05862877890467644
/Users/rashid/data/DS/AD/processed_corridor/test/box/006293_512_512.jpg,006293_512_512.jpg,box,1,anomaly,1,0,0.05931078642606735
/Users/rashid/data/DS/AD/processed_corridor/test/box/006294_512_512.jpg,006294_512_512.jpg,box,1,anomaly,1,0,0.05961495637893677
/Users/rashid/data/DS/AD/processed_corridor/test/box/006295_512_512.jpg,006295_512_512.jpg,box,1,anomaly,1,0,0.059787046164274216
/Users/rashid/data/DS/AD/processed_corridor/test/box/006296_512_512.jpg,006296_512_512.jpg,box,1,anomaly,1,0,0.060233525931835175
/Users/rashid/data/DS/AD/processed_corridor/test/box/006297_512_512.jpg,006297_512_512.jpg,box,1,anomaly,1,0,0.06069871410727501
/Users/rashid/data/DS/AD/processed_corridor/test/box/006298_512_512.jpg,006298_512_512.jpg,box,1,anomaly,1,0,0.06110186129808426
/Users/rashid/data/DS/AD/processed_corridor/test/box/006299_512_512.jpg,006299_512_512.jpg,box,1,anomaly,1,0,0.06106582283973694
/Users/rashid/data/DS/AD/processed_corridor/test/box/006300_512_512.jpg,006300_512_512.jpg,box,1,anomaly,1,0,0.061396390199661255
/Users/rashid/data/DS/AD/processed_corridor/test/box/006301_512_512.jpg,006301_512_512.jpg,box,1,anomaly,1,0,0.061874307692050934
/Users/rashid/data/DS/AD/processed_corridor/test/box/006302_512_512.jpg,006302_512_512.jpg,box,1,anomaly,1,0,0.062138836830854416
/Users/rashid/data/DS/AD/processed_corridor/test/box/006303_512_512.jpg,006303_512_512.jpg,box,1,anomaly,1,0,0.06255793571472168
/Users/rashid/data/DS/AD/processed_corridor/test/box/006304_512_512.jpg,006304_512_512.jpg,box,1,anomaly,1,0,0.06273052096366882
/Users/rashid/data/DS/AD/processed_corridor/test/box/006305_512_512.jpg,006305_512_512.jpg,box,1,anomaly,1,0,0.0634850338101387
/Users/rashid/data/DS/AD/processed_corridor/test/box/006306_512_512.jpg,006306_512_512.jpg,box,1,anomaly,1,0,0.06414622068405151
/Users/rashid/data/DS/AD/processed_corridor/test/box/006307_512_512.jpg,006307_512_512.jpg,box,1,anomaly,1,0,0.06453443318605423
/Users/rashid/data/DS/AD/processed_corridor/test/box/006308_512_512.jpg,006308_512_512.jpg,box,1,anomaly,1,0,0.06538793444633484
/Users/rashid/data/DS/AD/processed_corridor/test/box/006309_512_512.jpg,006309_512_512.jpg,box,1,anomaly,1,0,0.06630343198776245
/Users/rashid/data/DS/AD/processed_corridor/test/box/006310_512_512.jpg,006310_512_512.jpg,box,1,anomaly,1,0,0.06726966053247452
/Users/rashid/data/DS/AD/processed_corridor/test/box/006311_512_512.jpg,006311_512_512.jpg,box,1,anomaly,1,0,0.06847323477268219
/Users/rashid/data/DS/AD/processed_corridor/test/box/006312_512_512.jpg,006312_512_512.jpg,box,1,anomaly,1,0,0.06946330517530441
/Users/rashid/data/DS/AD/processed_corridor/test/box/006313_512_512.jpg,006313_512_512.jpg,box,1,anomaly,1,0,0.07000769674777985
/Users/rashid/data/DS/AD/processed_corridor/test/box/006314_512_512.jpg,006314_512_512.jpg,box,1,anomaly,1,0,0.07067974656820297
/Users/rashid/data/DS/AD/processed_corridor/test/box/006315_512_512.jpg,006315_512_512.jpg,box,1,anomaly,1,0,0.07131622731685638
/Users/rashid/data/DS/AD/processed_corridor/test/box/006316_512_512.jpg,006316_512_512.jpg,box,1,anomaly,1,0,0.07151022553443909
/Users/rashid/data/DS/AD/processed_corridor/test/box/006317_512_512.jpg,006317_512_512.jpg,box,1,anomaly,1,0,0.07208751142024994
/Users/rashid/data/DS/AD/processed_corridor/test/box/006318_512_512.jpg,006318_512_512.jpg,box,1,anomaly,1,0,0.07220423221588135
/Users/rashid/data/DS/AD/processed_corridor/test/box/006319_512_512.jpg,006319_512_512.jpg,box,1,anomaly,1,0,0.07267862558364868
/Users/rashid/data/DS/AD/processed_corridor/test/box/006320_512_512.jpg,006320_512_512.jpg,box,1,anomaly,1,0,0.07344978302717209
/Users/rashid/data/DS/AD/processed_corridor/test/box/006321_512_512.jpg,006321_512_512.jpg,box,1,anomaly,1,0,0.07475574314594269
/Users/rashid/data/DS/AD/processed_corridor/test/box/006322_512_512.jpg,006322_512_512.jpg,box,1,anomaly,1,0,0.07514241337776184
/Users/rashid/data/DS/AD/processed_corridor/test/box/006323_512_512.jpg,006323_512_512.jpg,box,1,anomaly,1,0,0.07592654228210449
/Users/rashid/data/DS/AD/processed_corridor/test/box/006324_512_512.jpg,006324_512_512.jpg,box,1,anomaly,1,0,0.0764787346124649
/Users/rashid/data/DS/AD/processed_corridor/test/box/006325_512_512.jpg,006325_512_512.jpg,box,1,anomaly,1,0,0.07729858160018921
/Users/rashid/data/DS/AD/processed_corridor/test/box/006326_512_512.jpg,006326_512_512.jpg,box,1,anomaly,1,0,0.07797903567552567
/Users/rashid/data/DS/AD/processed_corridor/test/box/006327_512_512.jpg,006327_512_512.jpg,box,1,anomaly,1,0,0.07856787741184235
/Users/rashid/data/DS/AD/processed_corridor/test/box/006328_512_512.jpg,006328_512_512.jpg,box,1,anomaly,1,0,0.07913428544998169
/Users/rashid/data/DS/AD/processed_corridor/test/box/006329_512_512.jpg,006329_512_512.jpg,box,1,anomaly,1,0,0.08070738613605499
/Users/rashid/data/DS/AD/processed_corridor/test/box/006330_512_512.jpg,006330_512_512.jpg,box,1,anomaly,1,0,0.08181051909923553
/Users/rashid/data/DS/AD/processed_corridor/test/box/006331_512_512.jpg,006331_512_512.jpg,box,1,anomaly,1,0,0.0833050012588501
/Users/rashid/data/DS/AD/processed_corridor/test/box/006332_512_512.jpg,006332_512_512.jpg,box,1,anomaly,1,0,0.08370564877986908
/Users/rashid/data/DS/AD/processed_corridor/test/box/006333_512_512.jpg,006333_512_512.jpg,box,1,anomaly,1,0,0.08481231331825256
/Users/rashid/data/DS/AD/processed_corridor/test/box/006334_512_512.jpg,006334_512_512.jpg,box,1,anomaly,1,0,0.08558477461338043
/Users/rashid/data/DS/AD/processed_corridor/test/box/006335_512_512.jpg,006335_512_512.jpg,box,1,anomaly,1,0,0.08841617405414581
/Users/rashid/data/DS/AD/processed_corridor/test/box/006336_512_512.jpg,006336_512_512.jpg,box,1,anomaly,1,1,0.08984071016311646
/Users/rashid/data/DS/AD/processed_corridor/test/box/006337_512_512.jpg,006337_512_512.jpg,box,1,anomaly,1,1,0.09085868299007416
/Users/rashid/data/DS/AD/processed_corridor/test/box/006338_512_512.jpg,006338_512_512.jpg,box,1,anomaly,1,1,0.0924609899520874
/Users/rashid/data/DS/AD/processed_corridor/test/box/006339_512_512.jpg,006339_512_512.jpg,box,1,anomaly,1,1,0.09345084428787231
/Users/rashid/data/DS/AD/processed_corridor/test/box/006340_512_512.jpg,006340_512_512.jpg,box,1,anomaly,1,1,0.09487982094287872
/Users/rashid/data/DS/AD/processed_corridor/test/box/006341_512_512.jpg,006341_512_512.jpg,box,1,anomaly,1,1,0.09574528783559799
/Users/rashid/data/DS/AD/processed_corridor/test/box/006342_512_512.jpg,006342_512_512.jpg,box,1,anomaly,1,1,0.09626168012619019
/Users/rashid/data/DS/AD/processed_corridor/test/box/006343_512_512.jpg,006343_512_512.jpg,box,1,anomaly,1,1,0.09720633924007416
/Users/rashid/data/DS/AD/processed_corridor/test/box/006344_512_512.jpg,006344_512_512.jpg,box,1,anomaly,1,1,0.09865157306194305
/Users/rashid/data/DS/AD/processed_corridor/test/box/006345_512_512.jpg,006345_512_512.jpg,box,1,anomaly,1,1,0.10060852020978928
/Users/rashid/data/DS/AD/processed_corridor/test/box/006346_512_512.jpg,006346_512_512.jpg,box,1,anomaly,1,1,0.10223524272441864
/Users/rashid/data/DS/AD/processed_corridor/test/box/006347_512_512.jpg,006347_512_512.jpg,box,1,anomaly,1,1,0.10345914214849472
/Users/rashid/data/DS/AD/processed_corridor/test/box/006348_512_512.jpg,006348_512_512.jpg,box,1,anomaly,1,1,0.10497059673070908
/Users/rashid/data/DS/AD/processed_corridor/test/box/006349_512_512.jpg,006349_512_512.jpg,box,1,anomaly,1,1,0.1063702404499054
/Users/rashid/data/DS/AD/processed_corridor/test/box/006350_512_512.jpg,006350_512_512.jpg,box,1,anomaly,1,1,0.1124061793088913
/Users/rashid/data/DS/AD/processed_corridor/test/box/006351_512_512.jpg,006351_512_512.jpg,box,1,anomaly,1,1,0.11576956510543823
/Users/rashid/data/DS/AD/processed_corridor/test/box/006352_512_512.jpg,006352_512_512.jpg,box,1,anomaly,1,1,0.11801942437887192
/Users/rashid/data/DS/AD/processed_corridor/test/box/006353_512_512.jpg,006353_512_512.jpg,box,1,anomaly,1,1,0.11871908605098724
/Users/rashid/data/DS/AD/processed_corridor/test/box/006354_512_512.jpg,006354_512_512.jpg,box,1,anomaly,1,1,0.11990201473236084
/Users/rashid/data/DS/AD/processed_corridor/test/box/006355_512_512.jpg,006355_512_512.jpg,box,1,anomaly,1,1,0.12121151387691498
/Users/rashid/data/DS/AD/processed_corridor/test/box/006356_512_512.jpg,006356_512_512.jpg,box,1,anomaly,1,1,0.12197455018758774
/Users/rashid/data/DS/AD/processed_corridor/test/box/006357_512_512.jpg,006357_512_512.jpg,box,1,anomaly,1,1,0.1231815442442894
/Users/rashid/data/DS/AD/processed_corridor/test/box/006358_512_512.jpg,006358_512_512.jpg,box,1,anomaly,1,1,0.12441161274909973
/Users/rashid/data/DS/AD/processed_corridor/test/box/006359_512_512.jpg,006359_512_512.jpg,box,1,anomaly,1,1,0.1260804533958435
/Users/rashid/data/DS/AD/processed_corridor/test/box/006360_512_512.jpg,006360_512_512.jpg,box,1,anomaly,1,1,0.12866751849651337
/Users/rashid/data/DS/AD/processed_corridor/test/box/006361_512_512.jpg,006361_512_512.jpg,box,1,anomaly,1,1,0.1309293955564499
/Users/rashid/data/DS/AD/processed_corridor/test/box/006362_512_512.jpg,006362_512_512.jpg,box,1,anomaly,1,1,0.13397249579429626
/Users/rashid/data/DS/AD/processed_corridor/test/box/006363_512_512.jpg,006363_512_512.jpg,box,1,anomaly,1,1,0.13623128831386566
/Users/rashid/data/DS/AD/processed_corridor/test/box/006364_512_512.jpg,006364_512_512.jpg,box,1,anomaly,1,1,0.13901972770690918
/Users/rashid/data/DS/AD/processed_corridor/test/box/006365_512_512.jpg,006365_512_512.jpg,box,1,anomaly,1,1,0.14562633633613586
/Users/rashid/data/DS/AD/processed_corridor/test/box/006366_512_512.jpg,006366_512_512.jpg,box,1,anomaly,1,1,0.14853957295417786
/Users/rashid/data/DS/AD/processed_corridor/test/box/006367_512_512.jpg,006367_512_512.jpg,box,1,anomaly,1,1,0.15060573816299438
/Users/rashid/data/DS/AD/processed_corridor/test/box/006368_512_512.jpg,006368_512_512.jpg,box,1,anomaly,1,1,0.15387213230133057
/Users/rashid/data/DS/AD/processed_corridor/test/box/006369_512_512.jpg,006369_512_512.jpg,box,1,anomaly,1,1,0.15544378757476807
/Users/rashid/data/DS/AD/processed_corridor/test/box/006370_512_512.jpg,006370_512_512.jpg,box,1,anomaly,1,1,0.1560027003288269
/Users/rashid/data/DS/AD/processed_corridor/test/box/006371_512_512.jpg,006371_512_512.jpg,box,1,anomaly,1,1,0.15617769956588745
/Users/rashid/data/DS/AD/processed_corridor/test/box/006372_512_512.jpg,006372_512_512.jpg,box,1,anomaly,1,1,0.1563095897436142
/Users/rashid/data/DS/AD/processed_corridor/test/box/006373_512_512.jpg,006373_512_512.jpg,box,1,anomaly,1,1,0.1568487286567688
/Users/rashid/data/DS/AD/processed_corridor/test/box/006374_512_512.jpg,006374_512_512.jpg,box,1,anomaly,1,1,0.15744231641292572
/Users/rashid/data/DS/AD/processed_corridor/test/box/006375_512_512.jpg,006375_512_512.jpg,box,1,anomaly,1,1,0.15752501785755157
/Users/rashid/data/DS/AD/processed_corridor/test/box/006376_512_512.jpg,006376_512_512.jpg,box,1,anomaly,1,1,0.15833871066570282
/Users/rashid/data/DS/AD/processed_corridor/test/box/006377_512_512.jpg,006377_512_512.jpg,box,1,anomaly,1,1,0.1576996147632599
/Users/rashid/data/DS/AD/processed_corridor/test/box/006378_512_512.jpg,006378_512_512.jpg,box,1,anomaly,1,1,0.15908066928386688
/Users/rashid/data/DS/AD/processed_corridor/test/box/006379_512_512.jpg,006379_512_512.jpg,box,1,anomaly,1,1,0.15941773355007172
/Users/rashid/data/DS/AD/processed_corridor/test/box/006380_512_512.jpg,006380_512_512.jpg,box,1,anomaly,1,1,0.15988755226135254
/Users/rashid/data/DS/AD/processed_corridor/test/box/006381_512_512.jpg,006381_512_512.jpg,box,1,anomaly,1,1,0.15990954637527466
/Users/rashid/data/DS/AD/processed_corridor/test/box/006382_512_512.jpg,006382_512_512.jpg,box,1,anomaly,1,1,0.15937212109565735
/Users/rashid/data/DS/AD/processed_corridor/test/box/006383_512_512.jpg,006383_512_512.jpg,box,1,anomaly,1,1,0.15914911031723022
/Users/rashid/data/DS/AD/processed_corridor/test/box/006384_512_512.jpg,006384_512_512.jpg,box,1,anomaly,1,0,0.08494832366704941
/Users/rashid/data/DS/AD/processed_corridor/test/box/006385_512_512.jpg,006385_512_512.jpg,box,1,anomaly,1,0,0.08498242497444153
/Users/rashid/data/DS/AD/processed_corridor/test/box/006386_512_512.jpg,006386_512_512.jpg,box,1,anomaly,1,0,0.08490052074193954
/Users/rashid/data/DS/AD/processed_corridor/test/box/006387_512_512.jpg,006387_512_512.jpg,box,1,anomaly,1,0,0.08482911437749863
/Users/rashid/data/DS/AD/processed_corridor/test/box/006388_512_512.jpg,006388_512_512.jpg,box,1,anomaly,1,0,0.08498319983482361
/Users/rashid/data/DS/AD/processed_corridor/test/box/006389_512_512.jpg,006389_512_512.jpg,box,1,anomaly,1,0,0.08489128202199936
/Users/rashid/data/DS/AD/processed_corridor/test/box/006390_512_512.jpg,006390_512_512.jpg,box,1,anomaly,1,0,0.08489464223384857
/Users/rashid/data/DS/AD/processed_corridor/test/box/006391_512_512.jpg,006391_512_512.jpg,box,1,anomaly,1,0,0.08503931760787964
/Users/rashid/data/DS/AD/processed_corridor/test/box/006392_512_512.jpg,006392_512_512.jpg,box,1,anomaly,1,0,0.08497820794582367
/Users/rashid/data/DS/AD/processed_corridor/test/box/006393_512_512.jpg,006393_512_512.jpg,box,1,anomaly,1,0,0.0849335789680481
/Users/rashid/data/DS/AD/processed_corridor/test/box/006394_512_512.jpg,006394_512_512.jpg,box,1,anomaly,1,0,0.08481698483228683
/Users/rashid/data/DS/AD/processed_corridor/test/box/006395_512_512.jpg,006395_512_512.jpg,box,1,anomaly,1,0,0.08492469787597656
/Users/rashid/data/DS/AD/processed_corridor/test/box/006396_512_512.jpg,006396_512_512.jpg,box,1,anomaly,1,0,0.08495450019836426
/Users/rashid/data/DS/AD/processed_corridor/test/box/006397_512_512.jpg,006397_512_512.jpg,box,1,anomaly,1,0,0.08488168567419052
/Users/rashid/data/DS/AD/processed_corridor/test/box/006398_512_512.jpg,006398_512_512.jpg,box,1,anomaly,1,0,0.08489030599594116
/Users/rashid/data/DS/AD/processed_corridor/test/box/006399_512_512.jpg,006399_512_512.jpg,box,1,anomaly,1,0,0.08485665172338486
/Users/rashid/data/DS/AD/processed_corridor/test/box/006400_512_512.jpg,006400_512_512.jpg,box,1,anomaly,1,0,0.08492230623960495
/Users/rashid/data/DS/AD/processed_corridor/test/box/006401_512_512.jpg,006401_512_512.jpg,box,1,anomaly,1,0,0.08494316041469574
/Users/rashid/data/DS/AD/processed_corridor/test/box/006402_512_512.jpg,006402_512_512.jpg,box,1,anomaly,1,0,0.08497288078069687
/Users/rashid/data/DS/AD/processed_corridor/test/box/006403_512_512.jpg,006403_512_512.jpg,box,1,anomaly,1,0,0.0850028246641159
/Users/rashid/data/DS/AD/processed_corridor/test/box/006404_512_512.jpg,006404_512_512.jpg,box,1,anomaly,1,0,0.08451943099498749
/Users/rashid/data/DS/AD/processed_corridor/test/box/006405_512_512.jpg,006405_512_512.jpg,box,1,anomaly,1,0,0.0840822085738182
/Users/rashid/data/DS/AD/processed_corridor/test/box/006406_512_512.jpg,006406_512_512.jpg,box,1,anomaly,1,0,0.08426079154014587
/Users/rashid/data/DS/AD/processed_corridor/test/box/006407_512_512.jpg,006407_512_512.jpg,box,1,anomaly,1,0,0.08445229381322861
/Users/rashid/data/DS/AD/processed_corridor/test/box/006408_512_512.jpg,006408_512_512.jpg,box,1,anomaly,1,0,0.08510927855968475
/Users/rashid/data/DS/AD/processed_corridor/test/box/006409_512_512.jpg,006409_512_512.jpg,box,1,anomaly,1,0,0.08619509637355804
/Users/rashid/data/DS/AD/processed_corridor/test/box/006410_512_512.jpg,006410_512_512.jpg,box,1,anomaly,1,0,0.08696474879980087
/Users/rashid/data/DS/AD/processed_corridor/test/box/006411_512_512.jpg,006411_512_512.jpg,box,1,anomaly,1,0,0.08812849223613739
/Users/rashid/data/DS/AD/processed_corridor/test/box/006412_512_512.jpg,006412_512_512.jpg,box,1,anomaly,1,0,0.08942855894565582
/Users/rashid/data/DS/AD/processed_corridor/test/box/006413_512_512.jpg,006413_512_512.jpg,box,1,anomaly,1,1,0.0903288945555687
/Users/rashid/data/DS/AD/processed_corridor/test/box/006414_512_512.jpg,006414_512_512.jpg,box,1,anomaly,1,1,0.09206706285476685
/Users/rashid/data/DS/AD/processed_corridor/test/box/006415_512_512.jpg,006415_512_512.jpg,box,1,anomaly,1,1,0.09323140233755112
/Users/rashid/data/DS/AD/processed_corridor/test/box/006416_512_512.jpg,006416_512_512.jpg,box,1,anomaly,1,1,0.09431810677051544
/Users/rashid/data/DS/AD/processed_corridor/test/box/006417_512_512.jpg,006417_512_512.jpg,box,1,anomaly,1,1,0.09488632529973984
/Users/rashid/data/DS/AD/processed_corridor/test/box/006418_512_512.jpg,006418_512_512.jpg,box,1,anomaly,1,1,0.09483994543552399
/Users/rashid/data/DS/AD/processed_corridor/test/box/006419_512_512.jpg,006419_512_512.jpg,box,1,anomaly,1,1,0.09493453800678253
/Users/rashid/data/DS/AD/processed_corridor/test/box/006420_512_512.jpg,006420_512_512.jpg,box,1,anomaly,1,1,0.09427718818187714
/Users/rashid/data/DS/AD/processed_corridor/test/box/006421_512_512.jpg,006421_512_512.jpg,box,1,anomaly,1,1,0.09434175491333008
/Users/rashid/data/DS/AD/processed_corridor/test/box/006422_512_512.jpg,006422_512_512.jpg,box,1,anomaly,1,1,0.0943387970328331
/Users/rashid/data/DS/AD/processed_corridor/test/box/006423_512_512.jpg,006423_512_512.jpg,box,1,anomaly,1,1,0.09441715478897095
/Users/rashid/data/DS/AD/processed_corridor/test/box/006424_512_512.jpg,006424_512_512.jpg,box,1,anomaly,1,1,0.09423842281103134
/Users/rashid/data/DS/AD/processed_corridor/test/box/006425_512_512.jpg,006425_512_512.jpg,box,1,anomaly,1,1,0.09411223232746124
/Users/rashid/data/DS/AD/processed_corridor/test/box/006426_512_512.jpg,006426_512_512.jpg,box,1,anomaly,1,1,0.09453317523002625
/Users/rashid/data/DS/AD/processed_corridor/test/box/006427_512_512.jpg,006427_512_512.jpg,box,1,anomaly,1,1,0.09547698497772217
